LHO,41.79289761,-112.0097708
LHS,34.68297333,-118.5769381
LIB,35.81162147,-79.61259192
LIH,21.96527133,-159.3380998
LIN,38.07458047,-121.003858
LIT,34.8101,-92.15206666
LJT,43.10977572,-88.03728072
LK,38.14480267,-85.63339361
LKG,32.17447833,-84.10815697
LKI,46.84385103,-92.1859255
LKT,45.02131167,-114.0842367
LKV,42.49284311,-120.5071044
LKX,28.92997056,-99.85478
LLA,29.66322528,-92.3736425
LLC,40.12526258,-118.5775955
LLO,30.796342,-98.78738867
LLW,36.26299778,-76.29803417
LMN,40.59676453,-93.967592
LMT,42.15314158,-121.7275283
LMX,37.36233972,-115.1930583
LNK,40.92379375,-96.74200969
LNR,43.29440278,-90.13314603
LNT,45.648588,-68.55033322
LNY,20.7645,-156.9688889
LO,44.57542417,-111.1975572
LOA,31.1240175,-95.96795611
LOR,31.36158306,-85.74347167
LOZ,37.03315039,-84.11007467
LQ,39.91190272,-89.60316836
LRD,27.47873733,-99.41767892
LRF,34.918064,-92.15766797
LRP,40.11997553,-76.29129536
LSE,43.87612233,-91.25599339
LSF,32.33229444,-84.99311666
LSU,30.48513375,-91.29406661
LSV,36.24465556,-115.0250833
LTJ,45.71358333,-121.1008333
LTS,34.66292778,-99.27116389
LUA,38.69931797,-78.47236075
LUF,33.53768333,-112.3802111
LUK,39.10725467,-84.422842
LUR,68.87125442,-166.076004
LVD,56.46770889,-133.0831136
LVL,36.81803583,-77.90296806
LVM,45.70248158,-110.4424518
LVT,36.58450944,-85.16662306
LVZ,41.27279892,-75.68946622
LW,37.78227203,-80.468557
LWB,37.86386472,-80.39181753
LWL,41.14480156,-114.9775113
LWM,42.74041831,-71.09485028
LWT,47.05297008,-109.6061681
LWV,38.76986819,-87.60382756
LY,37.2624225,-79.24313053
LYH,37.25457703,-79.23638053
LYZ,30.97235883,-84.52496964
MA,44.23712438,-85.5471725
MAD,41.31386111,-72.69220278
MAF,32.00934505,-102.19038863
MAI,30.78619575,-85.12446689
MAJ,7.0652875,171.2685773
MAM,25.77083889,-97.52390556
MAP,37.59076528,-91.78856972
MAW,36.55511417,-89.91142194
MAZ,18.25375805,-67.15248527
MB,44.27076375,-86.14274627
MBL,44.27064167,-86.25404442
MBS,43.53164825,-84.07730306
MBW,41.84552222,-106.0042839
MC,31.25450772,-90.51041625
MCB,31.30445278,-90.25820306
MCC,38.66739467,-121.4041614
MCF,27.86116111,-82.51351111
MCG,62.95103219,-155.61138
MCI,39.28528333,-94.73706111
MCK,40.17996341,-100.54478513
MCM,39.65404717,-92.48213647
MCN,32.69118511,-83.64718336
MCW,43.09475708,-93.32987236
MD,37.87023911,-89.24554241
MDO,59.42180444,-146.350015
MDT,40.19739,-76.76360953
MDY,28.20413889,-177.3791944
ME,34.73319144,-79.44370492
MEI,32.37843992,-88.80426647
MEM,35.01510577,-89.98320161
MF,40.7663278,-82.44515097
MFD,40.86861211,-82.5909615
MFE,26.17387664,-98.24078642
MFR,42.35847222,-122.8664167
MG,32.31161519,-86.51063447
MGM,32.22228161,-86.31972708
MGR,31.08226842,-83.80421567
MGW,39.55671525,-79.86041231
MHE,43.77702167,-98.03756547
MHF,29.54634306,-94.74751278
MHK,39.14544325,-96.66872878
MHT,42.86852992,-71.3695345
MHZ,32.43406944,-90.09977222
MIB,48.41539167,-101.3661222
MIE,40.23729258,-85.39403653
MIJ,40.1917,-112.9222528
MIP,41.02339192,-76.66528994
MJ,42.86416853,-71.52884058
MJF,33.06626681,-96.06139319
MKC,39.12319722,-94.59806667
MKG,43.16925281,-86.039378
MKK,21.13811111,-157.1674167
MKL,35.60356539,-88.91042936
MKT,44.21990669,-93.91235631
ML,32.45411678,-92.10431556
MLB,28.10528222,-80.63534
MLC,34.84944092,-95.78234422
MLD,42.19990028,-112.451235
MLF,38.36035556,-113.0132328
MLP,47.45690306,-115.646045
MLS,46.38222658,-105.9535337
MLT,45.58670919,-68.515463
MLU,32.51688311,-92.03600842
MMB,36.3437325,-99.88012194
MMJ,40.488,-80.19383333
MML,44.44841228,-95.82476192
MMM,36.76925247,-114.2774523
MMT,33.92409444,-80.80234167
MNI,33.58789486,-80.20612964
MNL,61.12422631,-146.3522403
MNM,45.18015272,-87.64716531
MOB,30.76062653,-88.30321972
MOD,37.62737444,-120.9578685
MOG,41.72727092,-122.4816857
MOL,37.90052472,-79.10688917
MON,33.56198014,-91.71543917
MOP,43.62282608,-84.73726528
MOS,64.69652464,-162.0712679
MOT,48.26033578,-101.2870711
MOX,45.56541925,-95.96933414
MPV,44.08547697,-72.44936314
MQG,46.38155775,-116.8695103
MQI,35.91531936,-75.69505233
MQO,35.25225508,-120.7595665
MQP,32.72618056,-97.99744167
MRB,39.38557222,-77.84835611
MRF,30.29837247,-103.9547552
MRI,61.21699433,-149.84431977
MRN,35.79599111,-81.62459611
MS,44.85411803,-74.91577436
MSL,34.70686847,-87.49151717
MSN,43.14483492,-89.33969683
MSO,46.90796678,-114.0836523
MSP,44.89649883,-93.23653158
MSQ,38.45432406,-77.90528464
MSS,44.91442161,-74.722718
MT,44.19972278,-87.70222139
MTC,42.61288833,-82.83177097
MTJ,38.50643661,-107.8992886
MTO,39.47789167,-88.28620833
MTQ,33.42533833,-90.98210389
MTU,40.14909575,-110.1270282
MTW,44.12849864,-87.67991817
MUE,19.99805556,-155.6698611
MUO,43.04049072,-115.874601
MVA,38.56529944,-118.0328533
MVC,31.4593255,-87.35253817
MVE,44.97267553,-95.71219233
MVY,41.39621469,-70.61271589
MW,37.8390833,-88.97081872
MWA,37.75437894,-89.01180328
MWH,47.21086333,-119.3168168
MXE,39.91805003,-75.6708215
MXF,32.37936667,-86.36835556
MXQ,39.42969525,-83.8012395
MYS,37.89406611,-86.2445275
MYV,39.09864475,-121.5730575
MZB,32.78220742,-117.2254214
MZV,41.32092103,-90.63821433
MZZ,40.49333067,-85.67925
NBC,32.47903339,-80.71733172
NBS,22.03763639,-159.7851936
NCA,34.70714111,-77.44030083
NEL,40.0448698,-74.3354823
NFG,33.27458611,-117.3863861
NFL,39.41690833,-118.705075
NFW,32.77139056,-97.43930333
NGF,21.45620278,-157.7567611
NGP,27.68627694,-97.29474333
NGS,30.61515556,-86.93736667
NGU,36.94004461,-76.27728192
NHK,38.28104719,-76.41063433
NID,35.68791736,-117.6904966
NIP,30.23485,-81.67505556
NJK,32.831775,-115.6811694
NKT,34.90226417,-76.87479408
NKX,32.86974967,-117.1548647
NLC,36.34411817,-119.9663353
NMM,32.57833889,-88.54523056
NOG,27.89532464,-98.04262756
NPA,30.35794081,-87.31650333
NQI,27.49923825,-97.80560008
NQX,24.58024722,-81.68244722
NRB,30.38861469,-81.42307647
NRR,18.23575278,-65.64372778
NRS,32.56417367,-117.1097509
NSD,32.87989722,-118.4409083
NSE,30.72400556,-87.01805556
NSI,33.23507778,-119.4583972
NTD,34.12328611,-119.1219778
NTU,36.82422258,-76.03704644
NUC,33.02693094,-118.579599
NUN,30.47214169,-87.3359
NUQ,37.43241447,-122.0575848
NUW,48.35493447,-122.6617881
NYL,32.64680056,-114.613455
NZY,32.70253611,-117.2162306
OA,34.75051872,-77.704478
OAB,38.75623747,-109.7492908
OAK,37.72592286,-122.2235857
OAL,38.00326139,-117.7704458
OBH,41.37573556,-98.35359528
OBK,42.22137653,-87.95167039
OBN,18.43825,-72.27445278
OCC,59.54363908,-139.7281706
OCF,29.17747714,-82.22633383
OCN,33.24063375,-117.4177208
OCS,41.59021111,-109.0153286
ODF,34.69587278,-83.29766111
ODG,36.37376894,-97.78812025
ODI,43.91232917,-91.46751617
ODK,57.775036,-152.33984
ODX,41.62374386,-98.94800592
OED,42.47957422,-122.9129336
OFF,41.11723333,-95.90001111
OFK,41.98792842,-97.43456936
OG,44.70150758,-75.35294708
OGD,41.224095,-112.0982408
OGG,20.90647208,-156.4209514
OHY,31.99783414,-83.86179419
OI,42.46010703,-96.46222397
OIN,39.82953442,-100.5377171
OKC,35.37089444,-97.60198333
OKK,40.52777994,-86.05799861
OKM,35.69307433,-95.86595436
OKS,41.40113889,-102.3508611
OKW,33.23786381,-87.24986531
OLK,41.2469075,-85.49739722
OLM,46.97163889,-122.9018333
OLS,31.41495419,-110.8488977
OLU,41.45003158,-97.34081967
OLY,38.71821733,-88.17263758
OMA,41.29550556,-95.88688889
OME,64.48510892,-165.2531737
OMN,29.30325056,-81.11269825
ONL,42.47049881,-98.68692739
ONM,34.3389,-106.8204694
ONP,44.57534972,-124.0605936
OOC,31.65744472,-93.07760778
OOD,39.63607753,-75.30305628
OOM,39.14382181,-86.61301839
OQA,36.42652611,-79.82975917
OQK,67.57011189,-162.9726257
ORF,36.89190469,-76.20032706
ORH,42.26691667,-71.86861667
ORL,28.54272267,-81.33501478
ORT,62.94719942,-141.9126081
ORW,41.55640372,-71.99935331
OS,40.07361616,-83.19806075
OSE,60.79130869,-161.8727597
OSH,43.99043217,-88.55593197
OSI,37.3925,-122.2813028
OSW,37.15751111,-95.20363333
OT,43.61740989,-95.464099
OTB,34.22383153,-88.79735856
OTG,43.64677558,-95.58183377
OTH,43.41550678,-124.1685215
OTK,30.78044417,-83.27972889
OTM,41.02911511,-92.32589592
OTO,35.07226872,-105.9360808
OTT,38.70587089,-76.74474594
OTZ,66.88568203,-162.5399374
OVR,41.16716681,-95.73685322
OWB,37.74355508,-87.16593672
OXI,41.32205878,-86.64928853
OZB,40.87034611,-100.003763
OZR,31.26894861,-85.7263125
PAE,47.91983322,-122.2778018
PAM,30.07400856,-85.57240903
PAN,34.25442711,-111.3352141
PBF,34.24675853,-91.92617636
PBI,26.680055,-80.0864885
PCU,30.56116597,-89.73048817
PDK,33.87563172,-84.29881378
PDN,56.95428333,-158.6475667
PDT,45.69842078,-118.9387104
PDX,45.596625,-122.6037722
PDZ,33.91833689,-117.5299971
PEQ,31.46931433,-103.5747543
PER,36.74653,-97.16015556
PFO,29.14523972,-100.4275769
PGA,36.93104475,-111.4474428
PGO,34.68046458,-94.60900231
PGS,35.62471194,-113.5444667
PGV,35.64002139,-77.38266
PGY,32.61033997,-116.9791
PH,43.52703083,-70.09143416
PHK,26.78274239,-80.69143239
PHL,39.86528056,-75.23365
PHP,44.05823958,-101.6641932
PHX,33.43535494,-112.0079138
PI,40.60561797,-89.59324977
PIA,40.68006956,-89.79275325
PIE,27.90776439,-82.68430919
PIH,42.87038453,-112.6522296
PIK,30.34252222,-95.40587777
PIO,32.52920222,-105.3052408
PIR,44.39455642,-100.162809
PJM,18.03783778,-63.11827194
PK,38.75322008,-94.73684675
PKD,46.89808586,-95.07100983
PKE,34.10197278,-114.6820664
PLL,41.96564167,-89.52422028
PLN,45.63064639,-84.66410839
PMD,34.63139836,-118.0638224
PMM,42.46603383,-86.10480811
PMV,40.94378889,-95.91246944
PN,36.82503333,-97.10053917
PNA,18.57015277,-68.37044444
PND,45.63026836,-123.0458102
PNH,35.23506208,-101.6990309
PNI,6.982328083,158.2020643
PNN,45.32920261,-67.70418608
PNT,40.82120056,-88.73350917
POA,19.54114,-154.9722278
POB,35.16842222,-79.01957222
POE,30.97852361,-93.16349333
POE1,31.11102,-93.219885
POM,34.07838869,-117.7870759
PPR,16.26519444,-61.54013889
PQI,46.77418567,-68.09454717
PR,54.26335444,-130.4239383
PRB,35.67246264,-120.6271076
PRC,34.65166667,-112.4213889
PRX,33.54237858,-95.44829028
PSB,40.91625889,-77.99271694
PSC,46.27026603,-119.1172939
PSI,42.70085964,-83.53277319
PSK,37.08768544,-80.71288242
PSM,43.08446411,-70.83198725
PSP,33.87001511,-116.4297823
PSX,28.76442478,-96.30618092
PTA,19.75928333,-70.57041667
PTD,44.72338972,-74.88269556
PTW,40.22223183,-75.56025083
PUB,38.29425367,-104.4294474
PUC,39.60319167,-110.7535278
PUT,41.95546033,-71.84409483
PUW,46.67423986,-117.2235034
PVC,42.06881672,-70.22344333
PVD,41.72434394,-71.42963861
PVN,21.77224167,-72.26601944
PVU,40.21493678,-111.7213196
PVW,34.08619278,-101.7901869
PWA,35.53294314,-97.64717722
PWE,40.20024211,-96.20629947
PWF,39.07670908,-84.21540256
PWL,41.76977139,-73.60055139
PWM,43.64702778,-70.30782778
PXN,36.71545861,-120.7786836
PXR,33.43301725,-111.9702018
PXV,37.92831983,-87.76237986
PYC,70.32804,-149.6353336
PYE,38.07975667,-122.8678275
PYF,31.86266306,-96.19747194
PYX,36.41234356,-100.7477441
PZD,31.65520583,-84.29310047
RAL,33.95518056,-117.4498278
RAP,43.97603836,-103.0123282
RAV,40.55339292,-76.59938072
RBA,39.850925,-95.42354722
RBG,43.18241528,-123.352242
RBJ,32.07432125,-111.3601867
RBL,40.09890972,-122.2363504
RBS,40.58170139,-88.16426778
RBV,40.20240208,-74.49502611
RBX,35.92049589,-75.69693308
RCA,44.13909358,-103.1017349
RDD,40.50456256,-122.2917015
RDR,47.95705833,-97.406025
RDU,35.87252114,-78.78334211
RDY,39.21327778,-106.8581389
REC,40.54645917,-78.7470225
REO,42.59054861,-117.8681519
REX,26.01063056,-98.23186944
RFD,42.22557772,-89.19927222
RG,44.59782325,-92.64747994
RH,45.62810147,-89.61886639
RHI,45.63378908,-89.45778086
RIC,37.50234781,-77.32027622
RID,39.75500803,-84.83882878
RIL,39.52832178,-107.7196575
RIV,33.90646667,-117.2750389
RIW,43.06573175,-108.4555336
RKA,42.46633056,-75.23922806
RLG,40.00263933,-106.442488
RLY,43.96413833,-107.9508401
RMG,34.16256503,-85.11940725
RNB,39.41819403,-75.13502117
RND,29.51916944,-98.285175
RNW,35.50965506,-77.10662361
RO,33.36536733,-104.4422357
ROA,37.34346275,-80.07039733
ROB,31.50380572,-97.06958361
ROC,43.11795933,-77.67279475
ROD,40.28780083,-84.04309642
ROR,7.368761972,134.5503596
ROX,48.85481388,-95.69380833
RP,45.31800386,-91.80259492
RQR,30.08750014,-90.58862525
RQY,38.89394364,-79.859415
RQZ,34.79723908,-86.63384656
RRS,31.28458733,-85.43120969
RSG,30.01460208,-100.2998451
RSK,36.74839256,-108.0988988
RST,43.78290281,-92.59696
RSW,26.52987522,-81.77576786
RU,29.95864113,-97.94900233
RUE,35.25708228,-93.09460486
RUT,43.52677036,-72.95072236
RWF,44.46727372,-95.12822989
RWO,57.77481603,-152.3245866
RYD,29.96691667,-81.65766667
RYN,32.13878803,-111.1614957
RYV,43.17367108,-88.72528042
RZC,36.24642653,-94.12139058
RZN,45.82044486,-92.37451561
RZS,34.50953372,-119.7709916
SAC,38.4437393,-121.55165286
SAE,41.11910314,-101.7760559
SAF,35.54054097,-106.0649357
SAK,48.10828778,-114.4612444
SAM,38.48518806,-88.08580639
SAN,32.83976944,-117.2528139
SAT,29.64403,-98.4613158
SAU,37.85533417,-122.5227522
SAV,32.1462675,-81.19910556
SAW,46.35892325,-87.39742183
SAX,41.06754128,-74.53830817
SB,34.05647197,-117.36611413
SBI,29.68671972,-94.03797861
SBJ,40.58304425,-74.74179144
SBV,36.67503858,-79.01449917
SBY,38.34500558,-75.51057428
SCB,41.60475442,-96.62883856
SCC,70.19919839,-148.4161596
SCG,48.25990472,-92.47460167
SDF,38.18765555,-85.73758611
SDO,41.40705556,-118.0347222
SDZ,35.21548078,-79.58793681
SE,32.26982456,-86.92755006
SEA,47.43537316,-122.30961611
SEE,32.8253275,-116.9744719
SEG,40.79085919,-76.88404153
SEY,41.16743611,-71.57608611
SFF,47.68045,-117.3199333
SFK,41.69525319,-77.41990578
SFL,31.74811583,-105.08681
SFO,37.61948513,-122.37389347
SG,44.39851906,-88.13275942
SGD,38.17936217,-122.3731526
SGF,37.35594844,-93.33404097
SGH,39.83654092,-83.84495547
SGJ,29.95672989,-81.33021467
SH,38.20179889,-78.95731125
SHB,39.63254236,-85.82431633
SHP,33.98271111,-98.48767222
SHR,44.84229997,-107.0611003
SHV,32.4475,-93.83638889
SHY,38.04061681,-92.60241203
SIE,39.095509,-74.80034394
SIF,36.38170522,-79.76278281
SJ,31.27973591,-100.57623113
SJC,37.37471217,-121.9446686
SJI,30.72597992,-88.359294
SJN,34.42404167,-109.1435306
SJT,31.37495561,-100.4548703
SJU,18.44628058,-65.98950756
SKA,47.61011944,-117.6620694
SKB,17.29518333,-62.74400556
SKE,38.54536178,-89.85164575
SKU,41.52801028,-74.04497472
SL,44.84743352,-122.95101861
SLC,40.76792894,-111.9672053
SLG,36.18924667,-94.48854944
SLI,33.78330108,-118.0547584
SLK,44.38455989,-74.20450597
SLN,38.92513808,-97.62133225
SLP,35.25267778,-81.59879722
SLR,33.19861111,-95.54277777
SLT,41.51275944,-77.97010972
SMA,62.05938678,-163.2819027
SMF,38.69080692,-121.5910019
SMO,34.01024492,-118.4567155
SN,15.11147644,145.710296
SNA,33.67666667,-117.8691667
SNS,36.66383636,-121.6031847
SNY,41.09668242,-102.9829927
SOA,30.58180578,-100.6469333
SOK,21.9003925,-159.5288731
SOT,35.79009917,-83.05236917
SP,43.23400458,-95.32789319
SPA,35.03362589,-81.92701
SPI,39.83973317,-89.67773578
SPS,33.98728736,-98.59347189
SPW,43.16217681,-95.20099183
SPY,57.15699908,-170.2329921
SQ,39.77710997,-85.12988967
SQA,61.09857975,-155.6345795
SQM,56.46458083,-133.097375
SQS,33.46384936,-90.27735056
SRI,56.57190639,-169.6475614
SRQ,27.4070155,-82.56366242
SSC,33.97785556,-80.46624444
SSF,29.25838264,-98.44348033
SSI,31.05051428,-81.44596253
SSM,46.41211019,-84.31487161
SSO,32.269245,-109.2630875
SSR,58.17766103,-135.2588625
ST,17.69196633,-64.88474597
STC,45.54930694,-94.05859975
STJ,39.9605775,-94.92522028
STL,38.8607233,-90.48234888
STP,44.94083333,-93.05944444
STS,38.50818675,-122.8106173
STT,18.35581753,-65.02455467
STV,30.20675944,-98.70575528
STW,40.99581972,-74.86903028
SU,38.63908036,-90.76695822
SUG,35.40650639,-82.26861417
SUR,31.61322102,-83.29048686
SUU,38.24555903,-121.945076
SUX,42.34451553,-96.32364403
SVC,32.63768528,-108.1610672
SVM,42.40864042,-83.59390153
SVN,32.01194306,-81.14086389
SW,41.48580136,-74.22802225
SWB,31.97319444,-92.67708889
SWL,38.05659414,-75.46390106
SWO,36.22424811,-97.08125825
SWR,39.18032278,-120.2696122
SXC,33.37505583,-118.4199097
SXW,39.62947886,-106.9911699
SYA,52.71827222,174.0620833
SYI,35.56197653,-86.43915278
SYR,43.160519,-76.2045585
SYZ,39.40652261,-88.84355467
SZL,38.7357,-93.55043056
SZT,48.29064039,-116.5632121
SZW,30.55622719,-84.37394211
TAL,65.17712464,-152.177549
TAS,36.60876889,-105.9063203
TAY,30.50463778,-82.55290333
TBC,36.12131194,-111.2695878
TBD,29.66432222,-90.82909306
TBE,37.2586575,-103.6000558
TBN,37.74243183,-92.13899433
TCC,35.18220592,-103.5985808
TCH,40.85025914,-111.9819056
TCM,47.14766944,-122.4750389
TCS,33.28250219,-107.280546
TDD,41.98166417,-100.7190339
TDG,33.57515183,-86.04268564
TDT,41.71303194,-79.41727056
TEB,40.84872061,-74.06224272
TEC,37.20860536,-80.40343519
TED,61.16786619,-149.9601413
TFD,32.88585436,-111.9087345
TGE,32.48486806,-85.66931847
THS,39.93322806,-77.95094444
THX,28.50499725,-98.15046675
TII,41.0946655,-83.21497114
TIJ,32.54044167,-116.9527
TIK,35.43650806,-97.37969139
TKA,62.29837808,-150.1052501
TKH,32.24531631,-91.02582633
TKK,7.458954333,151.8418225
TKO,39.80640861,-98.26003667
TNC,65.56173056,-167.9248028
TNP,34.11223453,-115.769905
TNU,41.78388419,-93.10903242
TNV,30.2885265,-96.05823986
TNZ,36.20693922,-90.92311819
TO,41.55343788,-83.92116747
TOG,59.06387519,-160.3756673
TOI,31.83079786,-86.10595108
TOL,41.59370208,-83.79936353
TOP,39.13707778,-95.54916922
TOR,42.06578642,-104.1533645
TOU,48.29989917,-124.6270433
TOY,38.73914961,-89.91859258
TPH,38.03064403,-117.0335035
TPL,31.20933583,-97.42496694
TQA,32.23574306,-99.81678278
TQQ,37.79039933,-116.7792658
TR,36.55550075,-82.31785472
TRI,10.59513889,-61.42230556
TRM,33.62809658,-116.1601936
TRV,27.67842378,-80.48972558
TST,42.55877139,-103.3121464
TTE,35.91305117,-119.0208096
TTH,39.48894175,-87.249013
TTT,32.86915972,-97.04050242
TU,36.09742525,-95.88876552
TUL,36.19625341,-95.78809038
TUS,32.09520267,-110.914855
TUT,-14.33213783,-170.71951075
TV,44.73455347,-85.42904608
TVC,44.66791586,-85.55001119
TVF,48.06931267,-96.18647447
TW,42.47863761,-114.3544413
TWF,42.47985033,-114.4894583
TX,34.01991725,-83.86285747
TXC,39.6983175,-103.2149386
TXK,33.51388119,-94.07324214
TXO,34.49512669,-102.8396633
TYI,35.97672361,-77.70373167
TYR,32.35586742,-95.40346539
TYS,35.81625,-83.99590556
UAM,13.59121944,144.9465778
UBG,45.35323286,-122.9781472
UC,36.297602,-88.9948685
UCA,43.02651417,-75.16452194
UCP,41.02300964,-80.41584331
UG,42.46389511,-87.80135558
UGS,39.25725967,-82.12597042
UI,39.88689028,-91.25367486
UIM,32.88048164,-95.36689142
UIN,39.84787469,-91.27892447
UJM,34.57504661,-90.67440142
UKN,43.28008547,-91.53736183
UKS,5.3530685,162.9569082
UKW,33.53588689,-97.82127856
ULL,63.69232972,-170.4699031
UMB,33.15186944,-83.15956389
UNK,63.89194036,-160.6842746
UNZ,13.45454861,144.7333211
UOT,34.684,-81.64233333
UPP,20.20054111,-155.8432667
UQN,32.22366875,-82.29744753
URH,33.94418428,-96.39183653
UTI,37.01761944,-113.5179
UTO,65.99516136,-153.6937594
UTX,26.90897417,-80.33504861
UU,35.01553889,-88.61568056
UUC,40.90401666,-117.80193888
UV,36.5900943,-79.91746522
UWL,39.87997011,-85.31883458
UZ,34.89002517,-81.08092369
VAD,30.96008333,-83.19345
VAN,33.47483,-80.44864278
VBG,34.73255442,-120.5830578
VCN,39.53767111,-74.96714389
VCT,28.90031833,-96.97893469
VCV,34.59416278,-117.3899971
VEL,40.37888253,-109.4932841
VGT,36.21003333,-115.1892694
VHP,39.81472906,-86.36749978
VIH,38.15407194,-91.70677194
VIO,42.78671728,-85.49707278
VIT,37.20406183,-79.88163508
VKZ,25.75190153,-80.15444344
VLA,39.093775,-89.16236666
VNA,32.21344278,-83.49725639
VNN,38.36195378,-88.80733697
VNY,34.2234585,-118.4916744
VOK,43.94283333,-90.25904722
VP,41.45122703,-86.87732169
VQK,38.76594141,-77.02739402
VTN,42.8616245,-100.5496464
VTU,34.11506461,-119.0494987
VU,35.4891645,-80.08341375
VUH,29.26933442,-94.86772522
VUZ,33.67013233,-86.89983717
VV,39.88277055,-79.74471166
VXV,35.90483875,-83.89472089
WLK,66.59947608,-159.9908284
WRB,32.641,-83.590575
WVI,36.93920263,-121.78544316
WYS,44.67576944,-111.1281694
XAA,31.01389444,-104.2068972
XCR,46.07922556,-94.34347556
XKD,34.78300555,-81.19830833
XSF,39.83812986,-83.84062539
XUB,39.52688392,-82.97794092
XYC,37.75799778,-84.03023056
YAK,59.51083106,-139.6481273
YBC,49.13402161,-68.22203011
YBR,49.90489166,-99.93938611
YCD,49.12787028,-123.8716053
YDC,49.38155417,-120.3737183
YDP,56.5337988,-61.69177772
YIP,42.23423631,-83.52271533
YIX,49.47694444,-94.04666666
YJX,45.92505627,-70.84603844
YKM,46.57024217,-120.4446366
YKN,42.91837475,-97.38497714
YN,41.20052397,-80.59618781
YNG,41.33102539,-80.67466503
YOC,67.57117472,-139.8462383
YOW,45.44170306,-75.89693444
YP,9.499463056,138.0884835
YQL,49.63439922,-112.6677847
YQT,48.2537675,-89.43757694
YRK,38.64413306,-82.97833944
YTS,48.57207236,-81.37004827
YUC,48.01712777,-71.26928055
YUL,45.61583333,-73.97083333
YVO,48.17508055,-77.82075555
YVR,49.07731944,-123.1490722
YVV,44.744725,-81.10531944
YWL,52.23694444,-122.1697222
YXC,49.55498583,-116.0877028
YXL,50.11805556,-91.89777778
YXU,43.03791056,-81.14892961
YXY,60.61888889,-135.1388889
YYC,51.11525277,-113.88203055
YYJ,48.72704028,-123.4843597
YYR,53.31961944,-60.29399722
YYY,48.61214306,-68.20898667
YYZ,43.65802042,-79.63143131
YZP,53.25222083,-131.8069722
YZT,50.68451688,-127.36596352
ZBV,25.70391666,-79.29363888
ZFP,26.51839166,-78.77506666
ZQA,25.0255,-77.44641667
ZSJ,24.06156111,-74.53481111
ZTC,26.73472222,-77.37916667
ZUN,34.96575333,-109.1545094
ZZV,39.94085864,-81.89260242
BHC,31.71202389,-82.39017078
BVS,48.46859833,-122.4184131
CMY,43.93782425,-90.64185769
CPC,34.27322686,-78.71197222
OC,31.48555556,-94.72019444
AA_OLD,33.53328333,-82.61436944
AB_OLD,32.29886325,-99.67422803
ABQ_OLD,35.03819,-106.6084181
AHQ_OLD,41.23916944,-96.59835972
AI_OLD,34.23234622,-96.93310883
ALB_OLD,42.74230003,-73.82206589
AN_OLD,29.60765628,-98.56974069
AST_OLD,46.16169819,-123.8803766
BDR_OLD,41.16138889,-73.12583333
BNA_OLD,36.115,-86.66
BOI_OLD,43.55595,-116.2196361
BOS_OLD,42.35704536,-70.99016872
BQN_OLD,18.49800222,-67.10834922
BR_OLD,40.65435739,-91.12322608
BT_OLD,44.5322875,-73.24953397
BTV_OLD,44.47082042,-73.15545781
BU_OLD,39.819279,-83.204632
BUF_OLD,42.939225,-78.73419722
BWG_OLD,36.92874119,-86.44343386
CHS_OLD,32.90558333,-80.04119444
CL_OLD,48.15019944,-123.6702508
CLT_OLD,35.22472222,-80.95666667
CO_OLD,43.11877694,-71.45242944
CV_OLD,34.35069494,-103.1744061
CZF_OLD,61.79037828,-165.9700603
DEN_OLD,39.870467,-104.6548318
DSM_OLD,41.53899808,-93.65742564
EL_OLD,31.86029569,-106.3177662
ELP_OLD,31.80444444,-106.3661111
EWR_OLD,40.703384,-74.18742253
FOE_OLD,38.95166675,-95.66694453
GB_OLD,44.50206314,-95.91097344
GEG_OLD,47.61363889,-117.5278611
GF_OLD,47.84646475,-97.18151692
GL_OLD,39.29378247,-101.6003461
GM_OLD,34.33729628,-77.81178239
GON_OLD,41.325,-72.05055556
GR_OLD,44.44047108,-88.23951983
GW_OLD,33.59206358,-90.08440731
HFD_OLD,41.73493333,-72.65143056
HNL_OLD,21.31866972,-157.9303848
HO_OLD,44.44386933,-98.33678772
HU_OLD,39.38781767,-87.39772322
ICT_OLD,37.63703528,-97.43375997
IDU_OLD,29.9560575,-96.56219417
IL_OLD,39.49303261,-83.73818114
JN_OLD,35.47499914,-78.42528564
LAX_OLD,33.74585083,-118.3361831
LB_OLD,41.06832983,-100.5724314
LC_OLD,43.53664722,-71.53703056
LF_OLD,31.21887772,-94.825161
LIT_OLD,34.67767289,-92.18052825
LSF_OLD,32.33236972,-84.99326361
MA_OLD,31.98809611,-102.3251517
MAF_OLD,31.94095833,-102.2018056
MAZ_OLD,18.25645258,-67.15103375
MB_OLD,43.46149803,-84.17983281
MCK_OLD,40.20379783,-100.5942248
MD_OLD,40.24638775,-76.90069525
MEM_OLD,35.04994444,-89.98141667
MF_OLD,26.25383639,-98.31049347
MRI_OLD,61.21719036,-149.8437776
MSP_OLD,44.89027778,-93.22944444
MW_OLD,47.11571114,-119.2745094
NEL_OLD,40.03697106,-74.35314364
OS_OLD,43.87386125,-88.55759947
OTG_OLD,43.64691708,-95.58195878
PH_OLD,42.84303283,-82.59664603
PI_OLD,27.99524053,-82.70383333
PK_OLD,39.25401156,-81.48494233
PNA_OLD,18.56725833,-68.38331389
PVD_OLD,41.72361111,-71.42666667
PWE_OLD,40.20035278,-96.20628111
ROX_OLD,48.85475708,-95.69497156
RU_OLD,35.73312258,-80.48956539
